title,company,location,contract_type,posted_date,company_logo,job_url
(Senior Full Stack Software Engineer (Team Lead,آرتان تجارت تورال سنا | Artan Tejarat Toral Sana Co,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۵ روز پیش),https://thumb2.jobinjacdn.com/OZWnYQR70ky-cG4R70ksBEkN5Wk=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ce5382ce-5d42-11eb-acfc-86000088a815_0c410a79-65aa-44fe-a950-dbebde43861b/main.png,https://jobinja.ir/companies/artan-tejarat-toral-sana-co/jobs/tWcD/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-full-stack-software-engineer-team-lead-%D8%AF%D8%B1-%D8%A2%D8%B1%D8%AA%D8%A7%D9%86-%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA-%D8%AA%D9%88%D8%B1%D8%A7%D9%84-%D8%B3%D9%86%D8%A7?_ref=16&_t=352e3132372e3234382e3736
NLP) Data Scientist-امریه سربازی-آقا ),توسعه فناوری اطلاعات استیناس | Stinas,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۵ روز پیش),https://thumb2.jobinjacdn.com/GtSTggvHLqPlqnWpCKQztIYnJ4A=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/660f83bc-c0e7-4e2c-a863-7cb314c7bf26/main.jpg,https://jobinja.ir/companies/tofan/jobs/tISr/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-nlp-data-scientist-%D8%A7%D9%85%D8%B1%DB%8C%D9%87-%D8%B3%D8%B1%D8%A8%D8%A7%D8%B2%DB%8C-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D8%B3%D8%AA%DB%8C%D9%86%D8%A7%D8%B3?_ref=16&_t=352e3132372e3234382e3736
Data & AI Manager,تخفیفان - نت برگ  | Takhfifan-Netbarg,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۶ روز پیش),https://thumb2.jobinjacdn.com/QnEyuZH5EgzgYSqC1DhoYHB18QE=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/609f1c8e-935b-4887-90e8-1e1afe21843e/main.png,https://jobinja.ir/companies/takhfifan/jobs/tIYe/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-ai-manager-%D8%AF%D8%B1-%D8%AA%D8%AE%D9%81%DB%8C%D9%81%D8%A7%D9%86-%D9%86%D8%AA-%D8%A8%D8%B1%DA%AF?_ref=16&_t=352e3132372e3234382e3736
AI Engineer,اسنپ مارکت | Snapp Market,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۶ روز پیش),https://thumb2.jobinjacdn.com/vSTrtxu7FN9UUYRamtvkn4eOLM0=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ed883770-7e05-429a-b793-0dcd0ea62cbe/main.jpg,https://jobinja.ir/companies/snappmarket/jobs/tIRy/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-ai-engineer-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE-%D9%85%D8%A7%D8%B1%DA%A9%D8%AA?_ref=16&_t=352e3132372e3234382e3736
Business Data Analyst,اسنپ فود | Snappfood,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۶ روز پیش),https://thumb2.jobinjacdn.com/debGjD2aNowLOBxqHm1Y3MdYJdk=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ecfadc0e-cf5e-11e9-9a53-d6b790452c1a_14ab22f6-5128-4b10-bb7a-3768fe4e4605/main.png,https://jobinja.ir/companies/snappfood/jobs/tIRb/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-business-data-analyst-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE-%D9%81%D9%88%D8%AF?_ref=16&_t=352e3132372e3234382e3736
Data Analyst,تخفیفان - نت برگ  | Takhfifan-Netbarg,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۶ روز پیش),https://thumb2.jobinjacdn.com/QnEyuZH5EgzgYSqC1DhoYHB18QE=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/609f1c8e-935b-4887-90e8-1e1afe21843e/main.png,https://jobinja.ir/companies/takhfifan/jobs/tIY0/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-analyst-%D8%AF%D8%B1-%D8%AA%D8%AE%D9%81%DB%8C%D9%81%D8%A7%D9%86-%D9%86%D8%AA-%D8%A8%D8%B1%DA%AF?_ref=16&_t=352e3132372e3234382e3736
Senior Machine Learning Engineer,اسنپ | Snapp,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۶ روز پیش),https://thumb2.jobinjacdn.com/2HtqcDZRl10KPLrKneiCThoQOrQ=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/4024f380-3a66-11e9-891a-d6b790452c1a_0d2a2dec-2045-43d5-b74d-fe97fc7ca58b/main.png,https://jobinja.ir/companies/snapp/jobs/tW5E/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-machine-learning-engineer-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE?_ref=16&_t=352e3132372e3234382e3736
Senior Data Analyst,هف هشتاد | Hafhashtad,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۷ روز پیش),https://thumb2.jobinjacdn.com/A1-lLbcC7_VzjQOgSxS0Y_oDAGA=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/83872463-83dd-4941-aba8-26400895096c/main.jpg,https://jobinja.ir/companies/hafhashtad/jobs/tW5J/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-data-analyst-%D8%AF%D8%B1-%D9%87%D9%81-%D9%87%D8%B4%D8%AA%D8%A7%D8%AF?_ref=16&_t=352e3132372e3234382e3736
Data Analyst,ازکی وام | Azki Vam,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۷ روز پیش),https://thumb2.jobinjacdn.com/70l5wkWLwcqk32gorKvCxAU_WYI=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/92fbb4b9-9bc5-4a16-b969-2f66b777165d/main.png,https://jobinja.ir/companies/azkivam/jobs/tW8u/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-analyst-%D8%AF%D8%B1-%D8%A7%D8%B2%DA%A9%DB%8C-%D9%88%D8%A7%D9%85?_ref=16&_t=352e3132372e3234382e3736
Data Engineer,زرینو | Zarrino,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۷ روز پیش),https://thumb2.jobinjacdn.com/hlmclAEqFwyzCbNcX6nt3MLF1fQ=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/c327c635-c854-4208-9aff-1eb704f9250d/main.png,https://jobinja.ir/companies/Zarrino/jobs/tW8N/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-engineer-%D8%AF%D8%B1-%D8%B2%D8%B1%DB%8C%D9%86%D9%88?_ref=16&_t=352e3132372e3234382e3736
Senior Data Analyst,اسنپ باکس | Snappbox,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۷ روز پیش),https://thumb2.jobinjacdn.com/sM30y5rpqDAzqOFrSdth4sFYvpM=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/5077ff84-2e9a-11e9-8802-d6b790452c1a_f0cba7d8-97b6-419c-a5c4-adc57926e526/main.jpg,https://jobinja.ir/companies/snappbox/jobs/tWhx/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-data-analyst-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE-%D8%A8%D8%A7%DA%A9%D8%B3?_ref=16&_t=352e3132372e3234382e3736
(Software Engineer (Back-End,دیتاک | Dataak,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۷ روز پیش),https://thumb2.jobinjacdn.com/k61esnV8ekBce_umms_qCjhS0HE=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff503c52-4307-11e9-8748-d6b790452c1a_14f62861-f0fc-4641-ac4b-c1f513874c9a/main.png,https://jobinja.ir/companies/datak/jobs/tWQ9/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-software-engineer-back-end-%D8%AF%D8%B1-%D8%AF%DB%8C%D8%AA%D8%A7%DA%A9?_ref=16&_t=352e3132372e3234382e3736
مهندس هوش مصنوعی (AI Engineer),خانه هوش ایران | Iran Ai House,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۷ روز پیش),https://thumb2.jobinjacdn.com/rDlzu9DH2nBW_1MKTbVOXetZ7k8=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/c1dced80-8a30-4a63-8246-e018e1ddfd1f/main.jpg,https://jobinja.ir/companies/iran-ai-house/jobs/teXt/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D9%87%D9%86%D8%AF%D8%B3-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-ai-engineer-%D8%AF%D8%B1-%D8%AE%D8%A7%D9%86%D9%87-%D9%87%D9%88%D8%B4-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86?_ref=16&_t=352e3132372e3234382e3736
مهندس عملیات یادگیری ماشین (MLOps Engineer),خانه هوش ایران | Iran Ai House,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۷ روز پیش),https://thumb2.jobinjacdn.com/rDlzu9DH2nBW_1MKTbVOXetZ7k8=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/c1dced80-8a30-4a63-8246-e018e1ddfd1f/main.jpg,https://jobinja.ir/companies/iran-ai-house/jobs/teXC/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D9%87%D9%86%D8%AF%D8%B3-%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA-%DB%8C%D8%A7%D8%AF%DA%AF%DB%8C%D8%B1%DB%8C-%D9%85%D8%A7%D8%B4%DB%8C%D9%86-mlops-engineer-%D8%AF%D8%B1-%D8%AE%D8%A7%D9%86%D9%87-%D9%87%D9%88%D8%B4-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86?_ref=16&_t=352e3132372e3234382e3736
Software Test Engineer,مهر مام میهن | MOM,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۷ روز پیش),https://thumb2.jobinjacdn.com/yDGwRaqjy7xdcpyWYNlbVBrkw0Y=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/494278a4-ac79-11e9-b884-d6b790452c1a_586bdb8d-56ed-40da-b1fa-82f2236f8007/main.jpg,https://jobinja.ir/companies/mom/jobs/tWXY/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-software-test-engineer-%D8%AF%D8%B1-%D9%85%D9%87%D8%B1-%D9%85%D8%A7%D9%85-%D9%85%DB%8C%D9%87%D9%86?_ref=16&_t=352e3132372e3234382e3736
QA Engineer,والکس | Wallex,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۸ روز پیش),https://thumb2.jobinjacdn.com/S7ByCMhuAQQnqkckcPgoWXur2TM=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/9bc21399-9402-43a7-9393-e170c05a933d/main.png,https://jobinja.ir/companies/wallex/jobs/tWnt/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-qa-engineer-%D8%AF%D8%B1-%D9%88%D8%A7%D9%84%DA%A9%D8%B3?_ref=16&_t=352e3132372e3234382e3736
Senior Software Engineer (Front End),دیجی‌اکسپرس | DigiExpress,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۸ روز پیش),https://thumb2.jobinjacdn.com/c9xHnN0zZqHe7Eq1OhGMqY1YvZM=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/0dfbf122-b202-4434-ad06-8815f660520f/main.jpg,https://jobinja.ir/companies/digiexpress/jobs/tWyS/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-software-engineer-front-end-%D8%AF%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C-%D8%A7%DA%A9%D8%B3%D9%BE%D8%B1%D8%B3?_ref=16&_t=352e3132372e3234382e3736
QA Engineer,دیجی‌اکسپرس | DigiExpress,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۸ روز پیش),https://thumb2.jobinjacdn.com/c9xHnN0zZqHe7Eq1OhGMqY1YvZM=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/0dfbf122-b202-4434-ad06-8815f660520f/main.jpg,https://jobinja.ir/companies/digiexpress/jobs/tWdV/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-qa-engineer-%D8%AF%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C-%D8%A7%DA%A9%D8%B3%D9%BE%D8%B1%D8%B3?_ref=16&_t=352e3132372e3234382e3736
QA Engineer,گروه اسنپ | Snapp Group,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۸ روز پیش),https://thumb2.jobinjacdn.com/8GhQs4aK88HRewqMc-emlSjdhUM=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/e1c13d4b-6e85-43f0-a737-6b06578786a1/main.jpg,https://jobinja.ir/companies/snapp-group-1/jobs/tWTi/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-qa-engineer-%D8%AF%D8%B1-%DA%AF%D8%B1%D9%88%D9%87-%D8%A7%D8%B3%D9%86%D9%BE?_ref=16&_t=352e3132372e3234382e3736
متخصص هوش مصنوعی(AI Engineer-اردبیل),ایشاپتل | eshoptell,اردبیل، اردبیل,"قرارداد
              تمام‌وقت",(۲۸ روز پیش),https://thumb2.jobinjacdn.com/qhKk96_SLeT7J0q22vIygtB78EQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/e2b3d900-bd6d-4f77-8810-bc672e61770b/main.jpg,https://jobinja.ir/companies/eshoptell/jobs/te4M/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D8%AA%D8%AE%D8%B5%D8%B5-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-ai-engineer-%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84-%D8%AF%D8%B1-%D8%A7%DB%8C%D8%B4%D8%A7%D9%BE%D8%AA%D9%84?_ref=16&_t=352e3132372e3234382e3736
Delivery Data Analyst,اسنپ فود | Snappfood,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۸ روز پیش),https://thumb2.jobinjacdn.com/debGjD2aNowLOBxqHm1Y3MdYJdk=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ecfadc0e-cf5e-11e9-9a53-d6b790452c1a_14ab22f6-5128-4b10-bb7a-3768fe4e4605/main.png,https://jobinja.ir/companies/snappfood/jobs/tWTP/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-delivery-data-analyst-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE-%D9%81%D9%88%D8%AF?_ref=16&_t=352e3132372e3234382e3736
Senior Back-End Engineer,الگوسنتر | AlgoCenter,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۸ روز پیش),https://jobinja.ir/assets/img/logo-placeholder.png,https://jobinja.ir/companies/algocenter/jobs/tCgc/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-back-end-engineer-%D8%AF%D8%B1-%D8%A7%D9%84%DA%AF%D9%88%D8%B3%D9%86%D8%AA%D8%B1?_ref=16&_t=352e3132372e3234382e3736
Data Engineer,گراف | Graph,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۸ روز پیش),https://thumb2.jobinjacdn.com/3iX8s-j7z92LmDLlghDlNz4-8Bo=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/8e610fc0-d4a3-11e9-bdf6-d6b790452c1a_b59300f4-2081-4de0-a5bc-b8f09a928abf/main.jpg,https://jobinja.ir/companies/graph-inc/jobs/tWvl/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-engineer-%D8%AF%D8%B1-%DA%AF%D8%B1%D8%A7%D9%81?_ref=16&_t=352e3132372e3234382e3736
Senior Pricing Data Analytics,فروشگاه های زنجیره ای افق کوروش | Ofogh Koorosh Chain Stores,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۹ روز پیش),https://thumb2.jobinjacdn.com/trcMoQiPNGzwxWL0TmyHqpwzNho=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/b1338206-6bcd-11e9-83bf-d6b790452c1a_7ab540a2-d050-4304-85cb-43a4ff65847b/main.png,https://jobinja.ir/companies/ofogh-koorosh/jobs/tW7T/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-pricing-data-analytics-%D8%AF%D8%B1-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87-%D9%87%D8%A7%DB%8C-%D8%B2%D9%86%D8%AC%DB%8C%D8%B1%D9%87-%D8%A7%DB%8C-%D8%A7%D9%81%D9%82-%DA%A9%D9%88%D8%B1%D9%88%D8%B4?_ref=16&_t=352e3132372e3234382e3736
Senior Data Engineer,بانکینو | Bankino,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۹ روز پیش),https://thumb2.jobinjacdn.com/tNyItL3g3-x5yHRsBku-uktP8hU=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/af6950b4-562e-4807-a924-3bd4aa035777/main.png,https://jobinja.ir/companies/bankino/jobs/tWmU/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-data-engineer-%D8%AF%D8%B1-%D8%A8%D8%A7%D9%86%DA%A9%DB%8C%D9%86%D9%88?_ref=16&_t=352e3132372e3234382e3736
Data Engineering Tech Lead,اسنپ فود | Snappfood,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۹ روز پیش),https://thumb2.jobinjacdn.com/debGjD2aNowLOBxqHm1Y3MdYJdk=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ecfadc0e-cf5e-11e9-9a53-d6b790452c1a_14ab22f6-5128-4b10-bb7a-3768fe4e4605/main.png,https://jobinja.ir/companies/snappfood/jobs/tWGv/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-engineering-tech-lead-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE-%D9%81%D9%88%D8%AF?_ref=16&_t=352e3132372e3234382e3736
Senior Frontend Engineer,ملی گلد | Melligold,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۹ روز پیش),https://thumb2.jobinjacdn.com/odTEUloyTd8D2aaoKkX95D4ad78=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/34c6edbf-2e19-4e00-be86-8f5cb8351f9c/main.jpg,https://jobinja.ir/companies/yara-tajart-elektronik-banian/jobs/tWmn/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-frontend-engineer-%D8%AF%D8%B1-%D9%85%D9%84%DB%8C-%DA%AF%D9%84%D8%AF?_ref=16&_t=352e3132372e3234382e3736
Software Quality Assurance Engineer (WallGold),والکس | Wallex,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۹ روز پیش),https://thumb2.jobinjacdn.com/S7ByCMhuAQQnqkckcPgoWXur2TM=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/9bc21399-9402-43a7-9393-e170c05a933d/main.png,https://jobinja.ir/companies/wallex/jobs/tWGt/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-software-quality-assurance-engineer-wallgold-%D8%AF%D8%B1-%D9%88%D8%A7%D9%84%DA%A9%D8%B3?_ref=16&_t=352e3132372e3234382e3736
توسعه‌دهنده وردپرس (خانم),باتیک | Batik,تهران، تهران,"قرارداد
              تمام‌وقت",(۲۹ روز پیش),https://thumb2.jobinjacdn.com/drSB3Hx05O5FyPmzJW12eRMrBdY=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/6df423a2-c9af-4530-b5c2-7c9bc746904a/main.jpg,https://jobinja.ir/companies/batik-4/jobs/tWVA/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%AF%D9%87%D9%86%D8%AF%D9%87-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-%D8%AE%D8%A7%D9%86%D9%85-%D8%AF%D8%B1-%D8%A8%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=352e3132372e3234382e3736
(Remote) Senior DevOps Engineer,تک یونیون گراک | Tech Union Grok,تهران، تهران,"قرارداد
              دورکاری",(۲۹ روز پیش),https://thumb2.jobinjacdn.com/dM1B-bdmw5h0LWQlMP6LCVWSc5M=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/718d5bd7-b661-4888-8a37-65ac6e94ae20/main.jpg,https://jobinja.ir/companies/tech-union-grok/jobs/tevd/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-remote-senior-devops-engineer-%D8%AF%D8%B1-%D8%AA%DA%A9-%DB%8C%D9%88%D9%86%DB%8C%D9%88%D9%86-%DA%AF%D8%B1%D8%A7%DA%A9?_ref=16&_t=352e3132372e3234382e3736
Back-End Engineer (Node.js),فراز | Faraz,تهران، تهران,"قرارداد
              تمام‌وقت",(۳۱ روز پیش),https://thumb2.jobinjacdn.com/bn7kKvJEgAkJksw8y7YlrmRFBII=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/64e0c3a6-6ced-4056-ae71-bd35f5192a86/main.jpg,https://jobinja.ir/companies/faraz-17/jobs/teAb/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-back-end-engineer-node-js-%D8%AF%D8%B1-%D9%81%D8%B1%D8%A7%D8%B2?_ref=16&_t=352e3132372e3234382e3736
Front-End Engineer (React.js),فراز | Faraz,تهران، تهران,"قرارداد
              تمام‌وقت",(۳۱ روز پیش),https://thumb2.jobinjacdn.com/bn7kKvJEgAkJksw8y7YlrmRFBII=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/64e0c3a6-6ced-4056-ae71-bd35f5192a86/main.jpg,https://jobinja.ir/companies/faraz-17/jobs/teAw/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-front-end-engineer-react-js-%D8%AF%D8%B1-%D9%81%D8%B1%D8%A7%D8%B2?_ref=16&_t=352e3132372e3234382e3736
Senior DevOps Engineer,نت بار | Netbar,تهران، تهران,"قرارداد
              تمام‌وقت",(۳۱ روز پیش),https://thumb2.jobinjacdn.com/ekziAucUxROvCoaFjdb5JoC2tak=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/6e62f85d-b10c-4563-9a77-6d561ebd0959/main.png,https://jobinja.ir/companies/mabna-jahan-1/jobs/teV0/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-devops-engineer-%D8%AF%D8%B1-%D9%86%D8%AA-%D8%A8%D8%A7%D8%B1?_ref=16&_t=352e3132372e3234382e3736
کارشناس ارشد تست نرم‌افزار (Senior QA Engineer),تومن | Toman,تهران، تهران,"قرارداد
              تمام‌وقت",(۳۱ روز پیش),https://thumb2.jobinjacdn.com/YcNq7U6fsoOcKTClUrkRpZ8Isnk=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/69f4aed5-711d-48f3-80da-5027dd2faa85/main.png,https://jobinja.ir/companies/qbit/jobs/tWV2/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D8%AA%D8%B3%D8%AA-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-senior-qa-engineer-%D8%AF%D8%B1-%D8%AA%D9%88%D9%85%D9%86?_ref=16&_t=352e3132372e3234382e3736
Software Test Engineer,اسنپ پی | Snapp Pay,تهران، تهران,"قرارداد
              تمام‌وقت",(۳۱ روز پیش),https://thumb2.jobinjacdn.com/rj6wQQXqVf1qTqZfx-Zqyd0LGUQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/fc94675b-bebc-4e9f-a6f7-8cbe63f18daf/main.jpg,https://jobinja.ir/companies/snapp-pay/jobs/tWg5/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-software-test-engineer-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE-%D9%BE%DB%8C?_ref=16&_t=352e3132372e3234382e3736
